"experiment_group","user_id","count_transactions","avg_revenue","sum_revenue"
B,100009,0,0,0
B,100010,0,0,0
B,100012,0,0,0
B,100013,0,0,0
B,100014,1,55.91,55.91
B,100015,0,0,0
B,100018,0,0,0
B,100019,0,0,0
B,100021,0,0,0
B,100024,0,0,0
B,100028,0,0,0
B,100029,0,0,0
B,100030,0,0,0
B,100035,0,0,0
B,100039,0,0,0
B,100040,5,17.30,86.51
B,100041,6,28.22,169.34
B,100042,0,0,0
B,100043,0,0,0
B,100044,0,0,0
B,100048,0,0,0
B,100049,0,0,0
B,100050,0,0,0
B,100051,0,0,0
B,100052,0,0,0
B,100053,0,0,0
B,100056,0,0,0
B,100057,0,0,0
B,100058,0,0,0
B,100059,0,0,0
B,100060,0,0,0
B,100068,0,0,0
B,100069,0,0,0
B,100073,0,0,0
B,100075,0,0,0
B,100076,0,0,0
B,100078,0,0,0
B,100080,0,0,0
B,100081,0,0,0
B,100082,0,0,0
B,100083,0,0,0
B,100084,0,0,0
B,100085,0,0,0
B,100088,0,0,0
B,100093,0,0,0
B,100094,0,0,0
B,100095,0,0,0
B,100096,0,0,0
B,100097,0,0,0
B,100099,0,0,0
B,100102,0,0,0
B,100103,0,0,0
B,100104,0,0,0
B,100108,0,0,0
B,100109,0,0,0
B,100110,0,0,0
B,100111,0,0,0
B,100112,0,0,0
B,100113,0,0,0
B,100114,0,0,0
B,100115,1,4.18,4.18
B,100118,2,15.41,30.83
B,100120,4,44.48,177.93
B,100122,0,0,0
B,100123,0,0,0
B,100125,0,0,0
B,100127,0,0,0
B,100129,0,0,0
B,100130,0,0,0
B,100131,0,0,0
B,100132,0,0,0
B,100133,0,0,0
B,100134,0,0,0
B,100135,0,0,0
B,100141,0,0,0
B,100142,0,0,0
B,100143,0,0,0
B,100144,0,0,0
B,100147,0,0,0
B,100148,0,0,0
B,100161,1,27.55,27.55
B,100162,0,0,0
B,100163,0,0,0
B,100166,0,0,0
B,100167,0,0,0
B,100168,0,0,0
B,100169,3,37.99,113.97
B,100171,0,0,0
B,100172,0,0,0
B,100173,0,0,0
B,100174,1,15.62,15.62
B,100176,2,10.71,21.42
B,100178,1,12.65,12.65
B,100184,0,0,0
B,100185,0,0,0
B,100187,0,0,0
B,100191,0,0,0
B,100192,0,0,0
B,100193,0,0,0
B,100195,0,0,0
B,100199,0,0,0
B,100200,0,0,0
B,100207,0,0,0
B,100209,0,0,0
B,100212,0,0,0
B,100214,0,0,0
B,100215,1,17.80,17.80
B,100216,0,0,0
B,100217,0,0,0
B,100220,0,0,0
B,100222,0,0,0
B,100224,0,0,0
B,100225,2,26.58,53.16
B,100227,0,0,0
B,100230,0,0,0
B,100232,0,0,0
B,100234,4,26.47,105.88
B,100235,0,0,0
B,100237,0,0,0
B,100239,0,0,0
B,100240,0,0,0
B,100242,0,0,0
B,100243,0,0,0
B,100248,0,0,0
B,100249,0,0,0
B,100250,0,0,0
B,100251,2,35.51,71.01
B,100252,0,0,0
B,100254,0,0,0
B,100256,0,0,0
B,100258,0,0,0
B,100259,0,0,0
B,100261,0,0,0
B,100263,0,0,0
B,100264,0,0,0
B,100267,0,0,0
B,100268,0,0,0
B,100269,0,0,0
B,100270,0,0,0
B,100271,0,0,0
B,100272,0,0,0
B,100274,0,0,0
B,100275,0,0,0
B,100278,0,0,0
B,100280,0,0,0
B,100281,0,0,0
B,100282,0,0,0
B,100283,0,0,0
B,100286,0,0,0
B,100287,0,0,0
B,100289,0,0,0
B,100290,0,0,0
B,100297,0,0,0
B,100301,0,0,0
B,100302,0,0,0
B,100303,0,0,0
B,100304,0,0,0
B,100306,0,0,0
B,100308,0,0,0
B,100309,1,32.55,32.55
B,100310,0,0,0
B,100313,0,0,0
B,100315,0,0,0
B,100316,0,0,0
B,100318,4,52.01,208.05
B,100319,0,0,0
B,100320,0,0,0
B,100322,0,0,0
B,100323,0,0,0
B,100324,1,20.55,20.55
B,100327,0,0,0
B,100328,0,0,0
B,100329,0,0,0
B,100332,0,0,0
B,100333,0,0,0
B,100334,0,0,0
B,100335,0,0,0
B,100336,0,0,0
B,100338,13,36.55,475.14
B,100339,3,24.05,72.15
B,100340,0,0,0
B,100341,0,0,0
B,100344,0,0,0
B,100345,0,0,0
B,100347,0,0,0
B,100348,0,0,0
B,100349,0,0,0
B,100351,0,0,0
B,100354,0,0,0
B,100355,0,0,0
B,100356,0,0,0
B,100357,0,0,0
B,100359,0,0,0
B,100365,0,0,0
B,100366,0,0,0
B,100367,0,0,0
B,100368,0,0,0
B,100369,0,0,0
B,100372,0,0,0
B,100375,0,0,0
B,100378,0,0,0
B,100379,0,0,0
B,100380,0,0,0
B,100382,0,0,0
B,100383,0,0,0
B,100385,0,0,0
B,100387,0,0,0
B,100388,0,0,0
B,100390,0,0,0
B,100391,0,0,0
B,100392,0,0,0
B,100396,0,0,0
B,100397,0,0,0
B,100399,0,0,0
B,100400,0,0,0
B,100402,0,0,0
B,100403,0,0,0
B,100407,0,0,0
B,100409,0,0,0
B,100418,3,24.31,72.92
B,100420,0,0,0
B,100422,4,53.01,212.03
B,100425,0,0,0
B,100426,0,0,0
B,100429,0,0,0
B,100430,0,0,0
B,100432,0,0,0
B,100433,0,0,0
B,100434,0,0,0
B,100438,0,0,0
B,100439,0,0,0
B,100441,0,0,0
B,100443,0,0,0
B,100445,0,0,0
B,100446,0,0,0
B,100447,0,0,0
B,100450,0,0,0
B,100451,0,0,0
B,100452,0,0,0
B,100453,0,0,0
B,100455,0,0,0
B,100458,0,0,0
B,100459,0,0,0
B,100460,0,0,0
B,100462,0,0,0
B,100464,0,0,0
B,100465,0,0,0
B,100466,0,0,0
B,100472,0,0,0
B,100473,0,0,0
B,100476,0,0,0
B,100478,0,0,0
B,100483,0,0,0
B,100484,5,15.29,76.45
B,100486,3,38.12,114.35
B,100488,0,0,0
B,100494,2,31.24,62.49
B,100498,0,0,0
B,100499,2,21.57,43.15
B,100502,0,0,0
B,100503,1,38.38,38.38
B,100507,0,0,0
B,100509,0,0,0
B,100510,0,0,0
B,100514,0,0,0
B,100516,0,0,0
B,100517,0,0,0
B,100518,0,0,0
B,100519,0,0,0
B,100521,0,0,0
B,100526,0,0,0
B,100527,0,0,0
B,100531,0,0,0
B,100534,0,0,0
B,100535,0,0,0
B,100536,0,0,0
B,100539,0,0,0
B,100540,0,0,0
B,100541,0,0,0
B,100543,0,0,0
B,100546,0,0,0
B,100547,0,0,0
B,100549,0,0,0
B,100550,0,0,0
B,100554,0,0,0
B,100555,0,0,0
B,100558,0,0,0
B,100562,0,0,0
B,100563,0,0,0
B,100564,0,0,0
B,100565,0,0,0
B,100566,0,0,0
B,100570,0,0,0
B,100573,0,0,0
B,100575,6,36.85,221.12
B,100577,0,0,0
B,100578,0,0,0
B,100579,0,0,0
B,100581,0,0,0
B,100582,0,0,0
B,100584,1,11.43,11.43
B,100585,0,0,0
B,100588,5,21.68,108.40
B,100589,0,0,0
B,100591,0,0,0
B,100594,0,0,0
B,100598,0,0,0
B,100603,0,0,0
B,100606,0,0,0
B,100607,2,22.67,45.33
B,100608,0,0,0
B,100611,0,0,0
B,100612,1,1.34,1.34
B,100613,0,0,0
B,100614,6,21.12,126.74
B,100616,0,0,0
B,100618,1,13.45,13.45
B,100621,0,0,0
B,100622,0,0,0
B,100624,0,0,0
B,100625,0,0,0
B,100626,0,0,0
B,100627,5,49.01,245.04
B,100628,1,18.46,18.46
B,100629,0,0,0
B,100631,0,0,0
B,100634,0,0,0
B,100639,0,0,0
B,100640,1,55.96,55.96
B,100643,0,0,0
B,100646,0,0,0
B,100650,0,0,0
B,100653,0,0,0
B,100654,5,11.52,57.60
B,100656,3,45.26,135.79
B,100657,0,0,0
B,100658,0,0,0
B,100659,0,0,0
B,100661,0,0,0
B,100662,3,15.05,45.16
B,100663,0,0,0
B,100664,0,0,0
B,100667,0,0,0
B,100668,0,0,0
B,100671,0,0,0
B,100675,0,0,0
B,100676,1,8.08,8.08
B,100678,0,0,0
B,100679,0,0,0
B,100682,0,0,0
B,100683,0,0,0
B,100688,0,0,0
B,100690,0,0,0
B,100691,0,0,0
B,100693,0,0,0
B,100694,0,0,0
B,100695,4,38.77,155.09
B,100700,0,0,0
B,100701,0,0,0
B,100702,0,0,0
B,100703,0,0,0
B,100705,0,0,0
B,100707,0,0,0
B,100709,0,0,0
B,100710,0,0,0
B,100711,1,15.09,15.09
B,100712,0,0,0
B,100713,0,0,0
B,100717,1,33.41,33.41
B,100723,0,0,0
B,100726,0,0,0
B,100733,0,0,0
B,100735,0,0,0
B,100745,0,0,0
B,100748,0,0,0
B,100750,0,0,0
B,100753,9,21.04,189.34
B,100754,0,0,0
B,100756,0,0,0
B,100757,0,0,0
B,100761,0,0,0
B,100762,0,0,0
B,100763,0,0,0
B,100770,0,0,0
B,100771,0,0,0
B,100772,0,0,0
B,100774,5,20.56,102.78
B,100776,0,0,0
B,100778,7,42.37,296.60
B,100780,0,0,0
B,100784,0,0,0
B,100785,0,0,0
B,100789,0,0,0
B,100792,0,0,0
B,100793,0,0,0
B,100798,0,0,0
B,100799,0,0,0
B,100804,0,0,0
B,100805,0,0,0
B,100807,0,0,0
B,100808,0,0,0
B,100809,0,0,0
B,100810,0,0,0
B,100811,0,0,0
B,100813,0,0,0
B,100814,0,0,0
B,100817,0,0,0
B,100818,0,0,0
B,100819,1,52.82,52.82
B,100821,0,0,0
B,100822,1,46.37,46.37
B,100824,0,0,0
B,100825,0,0,0
B,100827,0,0,0
B,100831,0,0,0
B,100832,0,0,0
B,100836,0,0,0
B,100837,0,0,0
B,100841,3,19.38,58.15
B,100843,0,0,0
B,100845,0,0,0
B,100847,0,0,0
B,100850,0,0,0
B,100852,0,0,0
B,100853,0,0,0
B,100855,0,0,0
B,100856,0,0,0
B,100857,0,0,0
B,100858,0,0,0
B,100860,0,0,0
B,100864,2,19.19,38.38
B,100865,0,0,0
B,100866,0,0,0
B,100867,3,18.79,56.36
B,100869,0,0,0
B,100870,0,0,0
B,100874,0,0,0
B,100875,0,0,0
B,100877,0,0,0
B,100878,0,0,0
B,100879,0,0,0
B,100881,0,0,0
B,100882,0,0,0
B,100884,0,0,0
B,100886,0,0,0
B,100887,1,12.46,12.46
B,100890,0,0,0
B,100891,0,0,0
B,100892,0,0,0
B,100893,0,0,0
B,100894,0,0,0
B,100897,0,0,0
B,100898,0,0,0
B,100899,0,0,0
B,100901,0,0,0
B,100903,0,0,0
B,100906,0,0,0
B,100908,0,0,0
B,100909,0,0,0
B,100912,0,0,0
B,100913,0,0,0
B,100914,0,0,0
B,100915,0,0,0
B,100916,0,0,0
B,100917,0,0,0
B,100918,1,27.62,27.62
B,100919,0,0,0
B,100920,0,0,0
B,100922,0,0,0
B,100923,0,0,0
B,100924,0,0,0
B,100925,0,0,0
B,100927,0,0,0
B,100930,0,0,0
B,100932,0,0,0
B,100935,0,0,0
B,100938,0,0,0
B,100940,0,0,0
B,100941,0,0,0
B,100943,0,0,0
B,100944,0,0,0
B,100948,0,0,0
B,100949,0,0,0
B,100951,0,0,0
B,100956,0,0,0
B,100957,0,0,0
B,100958,0,0,0
B,100959,0,0,0
B,100962,0,0,0
B,100963,0,0,0
B,100964,0,0,0
B,100965,0,0,0
B,100967,0,0,0
B,100968,0,0,0
B,100969,0,0,0
B,100970,0,0,0
B,100971,0,0,0
B,100975,0,0,0
B,100976,0,0,0
B,100977,0,0,0
B,100979,0,0,0
B,100981,0,0,0
B,100984,8,37.87,302.98
B,100987,0,0,0
B,100991,0,0,0
B,100992,0,0,0
B,100994,0,0,0
B,100995,0,0,0
B,100996,0,0,0
B,100997,0,0,0
B,100998,0,0,0
B,101003,0,0,0
B,101004,0,0,0
B,101005,0,0,0
B,101012,0,0,0
B,101013,0,0,0
B,101017,0,0,0
B,101018,0,0,0
B,101020,0,0,0
B,101021,0,0,0
B,101024,5,29.55,147.73
B,101025,0,0,0
B,101026,0,0,0
B,101030,0,0,0
B,101031,0,0,0
B,101032,0,0,0
B,101035,0,0,0
B,101041,0,0,0
B,101042,0,0,0
B,101043,0,0,0
B,101046,0,0,0
B,101047,0,0,0
B,101048,0,0,0
B,101049,0,0,0
B,101050,0,0,0
B,101053,0,0,0
B,101054,0,0,0
B,101055,0,0,0
B,101056,1,15.22,15.22
B,101057,0,0,0
B,101059,0,0,0
B,101060,0,0,0
B,101061,0,0,0
B,101063,2,26.63,53.27
B,101065,0,0,0
B,101067,0,0,0
B,101068,0,0,0
B,101069,0,0,0
B,101071,0,0,0
B,101072,0,0,0
B,101074,0,0,0
B,101075,0,0,0
B,101076,0,0,0
B,101078,0,0,0
B,101079,0,0,0
B,101081,0,0,0
B,101082,0,0,0
B,101083,0,0,0
B,101085,0,0,0
B,101087,0,0,0
B,101088,0,0,0
B,101089,0,0,0
B,101092,0,0,0
B,101093,0,0,0
B,101096,0,0,0
B,101098,0,0,0
B,101099,0,0,0
B,101101,1,18.71,18.71
B,101104,0,0,0
B,101108,0,0,0
B,101109,0,0,0
B,101110,3,17.95,53.85
B,101111,0,0,0
B,101114,0,0,0
B,101118,0,0,0
B,101119,0,0,0
B,101120,0,0,0
B,101121,0,0,0
B,101127,0,0,0
B,101128,0,0,0
B,101129,0,0,0
B,101131,0,0,0
B,101132,0,0,0
B,101143,0,0,0
B,101144,0,0,0
B,101148,0,0,0
B,101150,0,0,0
B,101151,0,0,0
B,101155,0,0,0
B,101156,0,0,0
B,101158,0,0,0
B,101159,0,0,0
B,101160,0,0,0
B,101161,0,0,0
B,101163,0,0,0
B,101165,0,0,0
B,101168,0,0,0
B,101169,0,0,0
B,101171,0,0,0
B,101174,0,0,0
B,101175,0,0,0
B,101178,0,0,0
B,101185,0,0,0
B,101192,0,0,0
B,101194,0,0,0
B,101198,0,0,0
B,101201,0,0,0
B,101202,0,0,0
B,101203,0,0,0
B,101204,0,0,0
B,101206,0,0,0
B,101207,0,0,0
B,101208,0,0,0
B,101210,0,0,0
B,101213,0,0,0
B,101215,0,0,0
B,101216,0,0,0
B,101218,3,15.05,45.16
B,101221,0,0,0
B,101222,0,0,0
B,101223,0,0,0
B,101224,0,0,0
B,101225,0,0,0
B,101228,0,0,0
B,101230,0,0,0
B,101231,3,38.91,116.74
B,101232,0,0,0
B,101234,0,0,0
B,101236,0,0,0
B,101238,0,0,0
B,101239,0,0,0
B,101240,0,0,0
B,101243,0,0,0
B,101244,0,0,0
B,101245,0,0,0
B,101246,0,0,0
B,101248,0,0,0
B,101250,0,0,0
B,101251,0,0,0
B,101253,0,0,0
B,101254,0,0,0
B,101260,0,0,0
B,101262,1,153.11,153.11
B,101266,0,0,0
B,101270,1,7.68,7.68
B,101272,3,43.62,130.85
B,101273,4,31.29,125.16
B,101276,0,0,0
B,101277,0,0,0
B,101285,0,0,0
B,101286,0,0,0
B,101287,0,0,0
B,101290,0,0,0
B,101291,0,0,0
B,101293,0,0,0
B,101296,0,0,0
B,101305,0,0,0
B,101308,0,0,0
B,101310,0,0,0
B,101311,0,0,0
B,101312,0,0,0
B,101313,0,0,0
B,101314,0,0,0
B,101315,0,0,0
B,101316,0,0,0
B,101319,0,0,0
B,101322,0,0,0
B,101324,0,0,0
B,101326,0,0,0
B,101328,0,0,0
B,101335,0,0,0
B,101339,0,0,0
B,101341,0,0,0
B,101343,0,0,0
B,101346,0,0,0
B,101349,0,0,0
B,101350,0,0,0
B,101353,0,0,0
B,101354,0,0,0
B,101355,0,0,0
B,101356,0,0,0
B,101357,0,0,0
B,101359,0,0,0
B,101361,0,0,0
B,101363,0,0,0
B,101364,0,0,0
B,101365,0,0,0
B,101369,0,0,0
B,101370,0,0,0
B,101372,0,0,0
B,101374,0,0,0
B,101375,0,0,0
B,101378,0,0,0
B,101380,0,0,0
B,101381,0,0,0
B,101383,0,0,0
B,101384,0,0,0
B,101385,0,0,0
B,101386,0,0,0
B,101387,0,0,0
B,101389,0,0,0
B,101391,0,0,0
B,101393,0,0,0
B,101394,0,0,0
B,101395,4,22.50,90.01
B,101396,0,0,0
B,101397,9,21.49,193.43
B,101398,0,0,0
B,101400,0,0,0
B,101402,0,0,0
B,101403,2,28.23,56.47
B,101405,0,0,0
B,101409,0,0,0
B,101410,0,0,0
B,101411,0,0,0
B,101414,0,0,0
B,101415,0,0,0
B,101416,0,0,0
B,101418,0,0,0
B,101419,3,18.99,56.97
B,101420,0,0,0
B,101421,0,0,0
B,101423,0,0,0
B,101424,0,0,0
B,101425,0,0,0
B,101428,2,6.08,12.15
B,101429,0,0,0
B,101430,0,0,0
B,101432,0,0,0
B,101433,0,0,0
B,101436,0,0,0
B,101437,0,0,0
B,101438,1,7.59,7.59
B,101439,4,23.32,93.27
B,101443,0,0,0
B,101444,0,0,0
B,101445,0,0,0
B,101446,0,0,0
B,101448,0,0,0
B,101451,0,0,0
B,101452,0,0,0
B,101453,0,0,0
B,101455,0,0,0
B,101456,0,0,0
B,101457,0,0,0
B,101458,5,48.62,243.12
B,101460,0,0,0
B,101463,4,12.98,51.94
B,101464,0,0,0
B,101465,2,14.95,29.90
B,101466,0,0,0
B,101470,0,0,0
B,101471,0,0,0
B,101473,0,0,0
B,101474,0,0,0
B,101475,0,0,0
B,101477,0,0,0
B,101479,0,0,0
B,101481,0,0,0
B,101482,0,0,0
B,101488,0,0,0
B,101489,0,0,0
B,101491,0,0,0
B,101493,0,0,0
B,101494,0,0,0
B,101495,0,0,0
B,101496,0,0,0
B,101497,0,0,0
B,101499,0,0,0
B,101500,0,0,0
B,101502,0,0,0
B,101504,0,0,0
B,101505,0,0,0
B,101508,0,0,0
B,101509,0,0,0
B,101511,0,0,0
B,101512,0,0,0
B,101515,0,0,0
B,101516,0,0,0
B,101517,0,0,0
B,101519,0,0,0
B,101523,0,0,0
B,101524,0,0,0
B,101525,0,0,0
B,101527,0,0,0
B,101530,0,0,0
B,101531,0,0,0
B,101532,0,0,0
B,101535,0,0,0
B,101537,0,0,0
B,101540,0,0,0
B,101542,0,0,0
B,101543,0,0,0
B,101544,0,0,0
B,101545,0,0,0
B,101547,0,0,0
B,101548,0,0,0
B,101554,0,0,0
B,101558,0,0,0
B,101560,0,0,0
B,101561,0,0,0
B,101563,0,0,0
B,101564,0,0,0
B,101565,0,0,0
B,101567,0,0,0
B,101568,0,0,0
B,101569,2,9.71,19.42
B,101575,0,0,0
B,101576,0,0,0
B,101578,0,0,0
B,101579,1,25.45,25.45
B,101580,0,0,0
B,101583,0,0,0
B,101585,0,0,0
B,101586,0,0,0
B,101588,0,0,0
B,101589,12,29.17,350.05
B,101591,0,0,0
B,101592,0,0,0
B,101594,0,0,0
B,101595,0,0,0
B,101596,0,0,0
B,101598,0,0,0
B,101600,0,0,0
B,101603,0,0,0
B,101604,0,0,0
B,101605,0,0,0
B,101606,0,0,0
B,101610,0,0,0
B,101611,0,0,0
B,101614,0,0,0
B,101616,0,0,0
B,101618,0,0,0
B,101619,0,0,0
B,101624,0,0,0
B,101626,0,0,0
B,101629,0,0,0
B,101630,0,0,0
B,101631,0,0,0
B,101634,0,0,0
B,101636,0,0,0
B,101638,0,0,0
B,101642,4,11.29,45.16
B,101644,0,0,0
B,101648,0,0,0
B,101649,0,0,0
B,101650,0,0,0
B,101651,0,0,0
B,101652,0,0,0
B,101653,0,0,0
B,101654,0,0,0
B,101655,0,0,0
B,101656,0,0,0
B,101657,0,0,0
B,101658,0,0,0
B,101662,0,0,0
B,101663,0,0,0
B,101664,0,0,0
B,101668,0,0,0
B,101669,0,0,0
B,101671,0,0,0
B,101674,0,0,0
B,101675,0,0,0
B,101676,0,0,0
B,101680,0,0,0
B,101681,0,0,0
B,101682,0,0,0
B,101683,0,0,0
B,101684,0,0,0
B,101685,0,0,0
B,101686,0,0,0
B,101689,0,0,0
B,101691,0,0,0
B,101695,0,0,0
B,101696,0,0,0
B,101697,0,0,0
B,101699,0,0,0
B,101701,0,0,0
B,101702,0,0,0
B,101704,0,0,0
B,101705,0,0,0
B,101706,0,0,0
B,101707,0,0,0
B,101710,0,0,0
B,101711,0,0,0
B,101712,0,0,0
B,101713,0,0,0
B,101715,0,0,0
B,101716,0,0,0
B,101717,0,0,0
B,101718,4,8.08,32.33
B,101719,0,0,0
B,101721,0,0,0
B,101723,0,0,0
B,101726,0,0,0
B,101729,0,0,0
B,101731,0,0,0
B,101732,0,0,0
B,101734,0,0,0
B,101735,0,0,0
B,101737,0,0,0
B,101738,0,0,0
B,101742,0,0,0
B,101744,0,0,0
B,101745,0,0,0
B,101751,8,68.46,547.71
B,101753,0,0,0
B,101755,0,0,0
B,101756,0,0,0
B,101757,15,53.73,805.88
B,101758,0,0,0
B,101759,0,0,0
B,101761,0,0,0
B,101762,0,0,0
B,101767,14,27.00,377.97
B,101773,0,0,0
B,101775,0,0,0
B,101776,0,0,0
B,101779,0,0,0
B,101782,0,0,0
B,101784,1,139.88,139.88
B,101785,0,0,0
B,101788,0,0,0
B,101789,0,0,0
B,101792,0,0,0
B,101793,0,0,0
B,101794,0,0,0
B,101795,0,0,0
B,101797,0,0,0
B,101798,0,0,0
B,101800,0,0,0
B,101801,6,24.33,146.01
B,101803,0,0,0
B,101805,0,0,0
B,101806,0,0,0
B,101810,0,0,0
B,101813,0,0,0
B,101814,0,0,0
B,101815,0,0,0
B,101819,0,0,0
B,101821,0,0,0
B,101822,0,0,0
B,101823,0,0,0
B,101825,0,0,0
B,101827,0,0,0
B,101829,0,0,0
B,101833,0,0,0
B,101835,0,0,0
B,101838,0,0,0
B,101839,0,0,0
B,101840,0,0,0
B,101842,0,0,0
B,101843,0,0,0
B,101845,0,0,0
B,101847,0,0,0
B,101851,0,0,0
B,101852,0,0,0
B,101853,0,0,0
B,101855,0,0,0
B,101861,4,18.60,74.39
B,101862,0,0,0
B,101864,0,0,0
B,101866,0,0,0
B,101867,0,0,0
B,101870,0,0,0
B,101871,0,0,0
B,101873,0,0,0
B,101874,0,0,0
B,101876,0,0,0
B,101877,0,0,0
B,101878,0,0,0
B,101879,0,0,0
B,101880,0,0,0
B,101883,0,0,0
B,101884,0,0,0
B,101886,0,0,0
B,101888,0,0,0
B,101889,0,0,0
B,101890,0,0,0
B,101891,0,0,0
B,101892,0,0,0
B,101894,0,0,0
B,101895,0,0,0
B,101897,0,0,0
B,101898,0,0,0
B,101903,0,0,0
B,101908,0,0,0
B,101910,6,10.18,61.05
B,101912,0,0,0
B,101913,0,0,0
B,101914,0,0,0
B,101915,0,0,0
B,101918,0,0,0
B,101920,0,0,0
B,101923,1,20.67,20.67
B,101924,0,0,0
B,101926,0,0,0
B,101927,0,0,0
B,101928,0,0,0
B,101932,0,0,0
B,101933,0,0,0
B,101934,0,0,0
B,101935,1,38.21,38.21
B,101937,0,0,0
B,101940,0,0,0
B,101942,0,0,0
B,101945,0,0,0
B,101946,0,0,0
B,101948,0,0,0
B,101950,0,0,0
B,101951,0,0,0
B,101952,0,0,0
B,101957,0,0,0
B,101959,0,0,0
B,101961,0,0,0
B,101962,0,0,0
B,101964,0,0,0
B,101966,0,0,0
B,101968,0,0,0
B,101969,0,0,0
B,101971,0,0,0
B,101972,0,0,0
B,101976,0,0,0
B,101977,0,0,0
B,101978,0,0,0
B,101979,0,0,0
B,101980,0,0,0
B,101981,0,0,0
B,101984,3,63.39,190.16
B,101985,0,0,0
B,101987,0,0,0
B,101988,0,0,0
B,101991,0,0,0
B,101993,0,0,0
B,102002,0,0,0
B,102004,0,0,0
B,102005,0,0,0
B,102006,2,27.72,55.44
B,102007,0,0,0
B,102009,0,0,0
B,102013,0,0,0
B,102015,0,0,0
B,102016,0,0,0
B,102017,0,0,0
B,102018,1,30.94,30.94
B,102020,0,0,0
B,102021,0,0,0
B,102022,0,0,0
B,102025,0,0,0
B,102027,5,24.78,123.90
B,102028,0,0,0
B,102029,0,0,0
B,102030,0,0,0
B,102031,0,0,0
B,102033,5,45.79,228.96
B,102035,0,0,0
B,102036,0,0,0
B,102041,0,0,0
B,102042,0,0,0
B,102045,0,0,0
B,102046,0,0,0
B,102048,0,0,0
B,102055,0,0,0
B,102057,0,0,0
B,102058,0,0,0
B,102059,0,0,0
B,102063,0,0,0
B,102064,0,0,0
B,102067,0,0,0
B,102068,0,0,0
B,102070,0,0,0
B,102072,0,0,0
B,102073,0,0,0
B,102074,0,0,0
B,102076,0,0,0
B,102078,0,0,0
B,102079,0,0,0
B,102081,0,0,0
B,102084,0,0,0
B,102085,0,0,0
B,102086,0,0,0
B,102088,0,0,0
B,102089,2,63.22,126.45
B,102093,0,0,0
B,102094,0,0,0
B,102095,0,0,0
B,102099,0,0,0
B,102107,0,0,0
B,102108,8,21.25,169.99
B,102110,0,0,0
B,102111,0,0,0
B,102112,0,0,0
B,102113,0,0,0
B,102115,0,0,0
B,102116,0,0,0
B,102120,0,0,0
B,102121,0,0,0
B,102123,0,0,0
B,102124,0,0,0
B,102126,0,0,0
B,102127,0,0,0
B,102130,0,0,0
B,102131,0,0,0
B,102134,0,0,0
B,102135,0,0,0
B,102137,0,0,0
B,102138,0,0,0
B,102139,0,0,0
B,102141,0,0,0
B,102142,0,0,0
B,102143,3,44.47,133.42
B,102146,0,0,0
B,102148,0,0,0
B,102149,0,0,0
B,102152,0,0,0
B,102154,0,0,0
B,102155,0,0,0
B,102161,0,0,0
B,102165,0,0,0
B,102166,0,0,0
B,102167,0,0,0
B,102168,0,0,0
B,102169,0,0,0
B,102170,0,0,0
B,102173,0,0,0
B,102174,0,0,0
B,102177,0,0,0
B,102178,0,0,0
B,102179,0,0,0
B,102180,2,13.37,26.74
B,102181,0,0,0
B,102183,0,0,0
B,102186,0,0,0
B,102191,0,0,0
B,102192,0,0,0
B,102193,0,0,0
B,102194,0,0,0
B,102195,0,0,0
B,102198,0,0,0
B,102200,0,0,0
B,102201,0,0,0
B,102202,0,0,0
B,102203,0,0,0
B,102207,0,0,0
B,102208,0,0,0
B,102211,0,0,0
B,102213,4,53.96,215.85
B,102214,0,0,0
B,102215,0,0,0
B,102216,0,0,0
B,102218,0,0,0
B,102219,0,0,0
B,102221,0,0,0
B,102222,0,0,0
B,102224,0,0,0
B,102225,0,0,0
B,102229,0,0,0
B,102230,0,0,0
B,102232,0,0,0
B,102234,0,0,0
B,102235,0,0,0
B,102236,0,0,0
B,102237,0,0,0
B,102238,0,0,0
B,102240,0,0,0
B,102241,0,0,0
B,102243,0,0,0
B,102244,0,0,0
B,102245,0,0,0
B,102247,0,0,0
B,102248,0,0,0
B,102251,0,0,0
B,102252,0,0,0
B,102253,0,0,0
B,102254,0,0,0
B,102256,0,0,0
B,102257,0,0,0
B,102258,0,0,0
B,102264,0,0,0
B,102265,0,0,0
B,102267,0,0,0
B,102269,0,0,0
B,102271,1,30.42,30.42
B,102274,0,0,0
B,102276,0,0,0
B,102278,0,0,0
B,102280,0,0,0
B,102281,0,0,0
B,102287,0,0,0
B,102292,0,0,0
B,102295,0,0,0
B,102301,0,0,0
B,102305,0,0,0
B,102306,0,0,0
B,102308,0,0,0
B,102309,0,0,0
B,102314,0,0,0
B,102315,0,0,0
B,102316,0,0,0
B,102317,0,0,0
B,102319,0,0,0
B,102320,0,0,0
B,102321,0,0,0
B,102322,0,0,0
B,102324,0,0,0
B,102325,0,0,0
B,102327,0,0,0
B,102330,0,0,0
B,102333,0,0,0
B,102334,0,0,0
B,102335,0,0,0
B,102340,0,0,0
B,102342,0,0,0
B,102347,0,0,0
B,102348,0,0,0
B,102350,0,0,0
B,102351,0,0,0
B,102352,0,0,0
B,102353,0,0,0
B,102354,0,0,0
B,102356,0,0,0
B,102357,0,0,0
B,102360,0,0,0
B,102362,0,0,0
B,102363,0,0,0
B,102366,0,0,0
B,102367,0,0,0
B,102369,0,0,0
B,102374,0,0,0
B,102375,1,22.33,22.33
B,102377,0,0,0
B,102378,0,0,0
