user_id,experiment_group,assigned_at
105801,A,2026-05-26 22:00:00
105802,B,2026-05-28 16:00:00
105803,A,2026-05-05 19:00:00
105804,B,2026-05-14 13:00:00
105805,B,2026-05-17 20:00:00
105806,B,2026-05-25 23:00:00
105807,A,2026-05-20 07:00:00
105808,A,2026-05-09 13:00:00
105809,B,2026-05-06 17:00:00
105810,B,2026-05-24 15:00:00
105811,A,2026-05-08 14:00:00
105812,A,2026-05-04 02:00:00
105813,B,2026-05-01 19:00:00
105814,B,2026-05-13 17:00:00
105815,A,2026-05-13 11:00:00
105816,B,2026-05-12 10:00:00
105817,B,2026-05-13 04:00:00
105818,A,2026-05-04 15:00:00
105819,B,2026-05-20 20:00:00
105820,A,2026-05-14 01:00:00
105821,A,2026-05-02 22:00:00
105822,A,2026-05-28 03:00:00
105823,B,2026-05-25 03:00:00
105824,A,2026-05-15 11:00:00
105825,B,2026-05-27 21:00:00
105826,B,2026-05-11 10:00:00
105827,B,2026-05-09 18:00:00
105828,B,2026-05-21 00:00:00
105829,A,2026-05-11 10:00:00
105830,B,2026-05-02 15:00:00
105831,A,2026-05-04 18:00:00
105832,A,2026-05-10 05:00:00
105833,B,2026-05-26 23:00:00
105834,B,2026-05-26 07:00:00
105835,B,2026-05-02 09:00:00
105836,B,2026-05-02 09:00:00
105837,B,2026-05-28 06:00:00
105838,A,2026-05-20 09:00:00
105839,A,2026-05-06 00:00:00
105840,B,2026-05-09 17:00:00
105841,B,2026-05-26 12:00:00
105842,B,2026-05-28 11:00:00
105843,A,2026-05-17 04:00:00
105844,A,2026-05-24 07:00:00
105845,A,2026-05-23 15:00:00
105846,B,2026-05-10 08:00:00
105847,A,2026-05-18 06:00:00
105848,A,2026-05-20 04:00:00
105849,B,2026-05-22 22:00:00
105850,B,2026-05-16 15:00:00
105851,B,2026-05-05 16:00:00
105852,A,2026-05-13 09:00:00
105853,B,2026-05-14 23:00:00
105854,A,2026-05-22 14:00:00
105855,A,2026-05-11 09:00:00
105856,B,2026-05-03 18:00:00
105857,B,2026-05-14 14:00:00
105858,B,2026-05-10 05:00:00
105859,B,2026-05-04 01:00:00
105860,A,2026-05-15 10:00:00
105861,B,2026-05-20 14:00:00
105862,B,2026-05-05 00:00:00
105863,A,2026-05-24 14:00:00
105864,B,2026-05-05 15:00:00
105865,A,2026-05-21 09:00:00
105866,A,2026-05-17 12:00:00
105867,B,2026-05-17 15:00:00
105868,A,2026-05-08 01:00:00
105869,B,2026-05-04 15:00:00
105870,B,2026-05-20 09:00:00
105871,A,2026-05-08 05:00:00
105872,A,2026-05-28 18:00:00
105873,A,2026-05-06 19:00:00
105874,A,2026-05-08 10:00:00
105875,B,2026-05-19 15:00:00
105876,A,2026-05-12 22:00:00
105877,B,2026-05-24 00:00:00
105878,B,2026-05-13 21:00:00
105879,B,2026-05-12 15:00:00
105880,A,2026-05-22 04:00:00
105881,A,2026-05-25 04:00:00
105882,B,2026-05-26 00:00:00
105883,A,2026-05-23 05:00:00
105884,A,2026-05-10 10:00:00
105885,A,2026-05-21 14:00:00
105886,B,2026-05-06 06:00:00
105887,B,2026-05-14 05:00:00
105888,B,2026-05-21 17:00:00
105889,A,2026-05-28 15:00:00
105890,B,2026-05-27 12:00:00
105891,B,2026-05-08 12:00:00
105892,B,2026-05-19 10:00:00
105893,A,2026-05-10 15:00:00
105894,B,2026-05-01 19:00:00
105895,B,2026-05-07 16:00:00
105896,B,2026-05-28 07:00:00
105897,B,2026-05-05 12:00:00
105898,B,2026-05-21 10:00:00
105899,B,2026-05-23 01:00:00
105900,A,2026-05-18 12:00:00
105901,B,2026-05-25 01:00:00
105902,B,2026-05-17 00:00:00
105903,B,2026-05-08 05:00:00
105904,B,2026-05-11 07:00:00
105905,A,2026-05-10 23:00:00
105906,A,2026-05-22 03:00:00
105907,A,2026-05-03 14:00:00
105908,B,2026-05-25 11:00:00
105909,A,2026-05-18 10:00:00
105910,B,2026-05-19 08:00:00
105911,A,2026-05-22 21:00:00
105912,A,2026-05-22 09:00:00
105913,A,2026-05-25 04:00:00
105914,B,2026-05-08 11:00:00
105915,B,2026-05-10 02:00:00
105916,A,2026-05-02 10:00:00
105917,B,2026-05-01 17:00:00
105918,A,2026-05-22 00:00:00
105919,B,2026-05-19 02:00:00
105920,B,2026-05-10 00:00:00
105921,A,2026-05-24 05:00:00
105922,B,2026-05-22 20:00:00
105923,A,2026-05-20 17:00:00
105924,A,2026-05-08 11:00:00
105925,B,2026-05-25 02:00:00
105926,B,2026-05-14 14:00:00
105927,B,2026-05-23 17:00:00
105928,A,2026-05-11 02:00:00
105929,A,2026-05-17 09:00:00
105930,A,2026-05-24 22:00:00
105931,B,2026-05-09 06:00:00
105932,A,2026-05-21 01:00:00
105933,B,2026-05-01 03:00:00
105934,B,2026-05-12 23:00:00
105935,B,2026-05-10 04:00:00
105936,A,2026-05-06 12:00:00
105937,A,2026-05-21 13:00:00
105938,A,2026-05-17 03:00:00
105939,A,2026-05-26 15:00:00
105940,B,2026-05-24 06:00:00
105941,B,2026-05-18 11:00:00
105942,B,2026-05-07 15:00:00
105943,B,2026-05-17 20:00:00
105944,A,2026-05-08 19:00:00
105945,A,2026-05-22 14:00:00
105946,B,2026-05-25 07:00:00
105947,A,2026-05-05 09:00:00
105948,B,2026-05-13 18:00:00
105949,B,2026-05-03 09:00:00
105950,A,2026-05-17 18:00:00
105951,B,2026-05-07 06:00:00
105952,A,2026-05-01 12:00:00
105953,A,2026-05-15 17:00:00
105954,B,2026-05-18 02:00:00
105955,A,2026-05-16 02:00:00
105956,A,2026-05-26 17:00:00
105957,A,2026-05-28 06:00:00
105958,B,2026-05-23 09:00:00
105959,B,2026-05-16 10:00:00
105960,B,2026-05-01 07:00:00
105961,A,2026-05-02 11:00:00
105962,A,2026-05-20 21:00:00
105963,B,2026-05-23 02:00:00
105964,A,2026-05-12 13:00:00
105965,B,2026-05-26 07:00:00
105966,B,2026-05-09 05:00:00
105967,A,2026-05-14 07:00:00
105968,B,2026-05-26 12:00:00
105969,B,2026-05-18 19:00:00
105970,B,2026-05-12 03:00:00
105971,B,2026-05-17 21:00:00
105972,B,2026-05-26 02:00:00
105973,B,2026-05-17 07:00:00
105974,A,2026-05-17 14:00:00
105975,B,2026-05-14 11:00:00
105976,A,2026-05-15 04:00:00
105977,B,2026-05-25 04:00:00
105978,A,2026-05-09 05:00:00
105979,A,2026-05-11 22:00:00
105980,A,2026-05-17 12:00:00
105981,A,2026-05-22 11:00:00
105982,B,2026-05-19 05:00:00
105983,A,2026-05-03 03:00:00
105984,A,2026-05-21 17:00:00
105985,A,2026-05-16 15:00:00
105986,B,2026-05-26 11:00:00
105987,A,2026-05-04 09:00:00
105988,A,2026-05-12 03:00:00
105989,A,2026-05-13 01:00:00
105990,A,2026-05-13 05:00:00
105991,B,2026-05-16 08:00:00
105992,A,2026-05-23 20:00:00
105993,B,2026-05-12 19:00:00
105994,B,2026-05-28 14:00:00
105995,A,2026-05-20 21:00:00
105996,B,2026-05-27 23:00:00
105997,B,2026-05-09 07:00:00
105998,A,2026-05-04 05:00:00
105999,A,2026-05-26 06:00:00
106000,A,2026-05-21 00:00:00
106001,B,2026-05-26 01:00:00
106002,B,2026-05-12 17:00:00
106003,A,2026-05-21 17:00:00
106004,B,2026-05-14 22:00:00
106005,A,2026-05-04 05:00:00
106006,B,2026-05-14 13:00:00
106007,A,2026-05-20 07:00:00
106008,A,2026-05-22 03:00:00
106009,A,2026-05-14 21:00:00
106010,B,2026-05-04 04:00:00
106011,B,2026-05-07 02:00:00
106012,B,2026-05-27 14:00:00
106013,A,2026-05-18 17:00:00
106014,B,2026-05-19 10:00:00
106015,A,2026-05-10 13:00:00
106016,B,2026-05-20 22:00:00
106017,A,2026-05-22 17:00:00
106018,A,2026-05-23 20:00:00
106019,A,2026-05-16 20:00:00
106020,A,2026-05-08 21:00:00
106021,A,2026-05-25 14:00:00
106022,B,2026-05-28 05:00:00
106023,A,2026-05-02 17:00:00
106024,B,2026-05-15 15:00:00
106025,A,2026-05-06 15:00:00
106026,B,2026-05-04 00:00:00
106027,A,2026-05-03 04:00:00
106028,B,2026-05-09 07:00:00
106029,B,2026-05-28 14:00:00
106030,B,2026-05-28 09:00:00
106031,B,2026-05-10 11:00:00
106032,A,2026-05-27 06:00:00
106033,A,2026-05-21 13:00:00
106034,B,2026-05-14 04:00:00
106035,A,2026-05-03 18:00:00
106036,A,2026-05-06 21:00:00
106037,B,2026-05-27 17:00:00
106038,B,2026-05-01 23:00:00
106039,A,2026-05-17 07:00:00
106040,A,2026-05-08 09:00:00
106041,B,2026-05-22 06:00:00
106042,B,2026-05-15 03:00:00
106043,A,2026-05-20 12:00:00
106044,A,2026-05-03 14:00:00
106045,A,2026-05-21 14:00:00
106046,A,2026-05-04 20:00:00
106047,A,2026-05-04 15:00:00
106048,B,2026-05-23 10:00:00
106049,A,2026-05-15 01:00:00
106050,A,2026-05-18 21:00:00
106051,B,2026-05-17 03:00:00
106052,A,2026-05-20 18:00:00
106053,B,2026-05-04 02:00:00
106054,B,2026-05-17 16:00:00
106055,A,2026-05-17 13:00:00
106056,B,2026-05-06 08:00:00
106057,A,2026-05-14 15:00:00
106058,A,2026-05-02 02:00:00
106059,B,2026-05-19 21:00:00
106060,B,2026-05-10 22:00:00
106061,A,2026-05-06 19:00:00
106062,A,2026-05-05 06:00:00
106063,A,2026-05-11 14:00:00
106064,B,2026-05-07 01:00:00
106065,B,2026-05-12 04:00:00
106066,A,2026-05-02 03:00:00
106067,B,2026-05-04 18:00:00
106068,B,2026-05-10 02:00:00
106069,A,2026-05-09 05:00:00
106070,A,2026-05-06 03:00:00
106071,B,2026-05-05 07:00:00
106072,A,2026-05-19 02:00:00
106073,A,2026-05-20 02:00:00
106074,A,2026-05-17 00:00:00
106075,A,2026-05-18 17:00:00
106076,A,2026-05-18 17:00:00
106077,A,2026-05-06 06:00:00
106078,B,2026-05-21 02:00:00
106079,A,2026-05-20 20:00:00
106080,B,2026-05-01 14:00:00
106081,B,2026-05-08 20:00:00
106082,B,2026-05-11 17:00:00
106083,A,2026-05-19 09:00:00
106084,B,2026-05-17 15:00:00
106085,B,2026-05-06 13:00:00
106086,A,2026-05-28 06:00:00
106087,A,2026-05-26 20:00:00
106088,A,2026-05-17 09:00:00
106089,A,2026-05-16 05:00:00
106090,A,2026-05-16 17:00:00
106091,B,2026-05-02 02:00:00
106092,B,2026-05-07 00:00:00
106093,A,2026-05-18 10:00:00
106094,B,2026-05-06 23:00:00
106095,B,2026-05-09 10:00:00
106096,A,2026-05-22 17:00:00
106097,B,2026-05-24 16:00:00
106098,B,2026-05-03 07:00:00
106099,B,2026-05-04 05:00:00
106100,A,2026-05-18 08:00:00
106101,B,2026-05-02 21:00:00
106102,B,2026-05-03 23:00:00
106103,A,2026-05-07 12:00:00
106104,A,2026-05-11 14:00:00
106105,B,2026-05-10 15:00:00
106106,A,2026-05-01 18:00:00
106107,B,2026-05-13 19:00:00
106108,B,2026-05-01 12:00:00
106109,A,2026-05-13 15:00:00
106110,A,2026-05-12 09:00:00
106111,A,2026-05-08 14:00:00
106112,A,2026-05-08 04:00:00
106113,B,2026-05-09 19:00:00
106114,B,2026-05-01 10:00:00
106115,A,2026-05-22 23:00:00
106116,A,2026-05-16 04:00:00
106117,B,2026-05-05 17:00:00
106118,A,2026-05-24 21:00:00
106119,B,2026-05-02 17:00:00
106120,A,2026-05-04 22:00:00
106121,B,2026-05-19 04:00:00
106122,A,2026-05-08 04:00:00
106123,A,2026-05-19 23:00:00
106124,B,2026-05-26 20:00:00
106125,A,2026-05-21 13:00:00
106126,B,2026-05-05 09:00:00
106127,B,2026-05-08 01:00:00
106128,B,2026-05-11 06:00:00
106129,B,2026-05-04 21:00:00
106130,A,2026-05-15 23:00:00
106131,A,2026-05-09 11:00:00
106132,B,2026-05-01 09:00:00
106133,B,2026-05-01 01:00:00
106134,B,2026-05-25 03:00:00
106135,A,2026-05-05 04:00:00
106136,A,2026-05-19 08:00:00
106137,A,2026-05-06 22:00:00
106138,B,2026-05-08 04:00:00
106139,B,2026-05-21 07:00:00
106140,B,2026-05-15 11:00:00
106141,B,2026-05-26 05:00:00
106142,B,2026-05-05 14:00:00
106143,A,2026-05-06 16:00:00
106144,A,2026-05-08 15:00:00
106145,A,2026-05-27 00:00:00
106146,B,2026-05-15 06:00:00
106147,A,2026-05-08 03:00:00
106148,B,2026-05-01 21:00:00
106149,B,2026-05-26 22:00:00
106150,A,2026-05-14 16:00:00
106151,B,2026-05-21 13:00:00
106152,A,2026-05-09 08:00:00
106153,A,2026-05-11 18:00:00
106154,B,2026-05-01 10:00:00
106155,B,2026-05-15 04:00:00
106156,B,2026-05-17 19:00:00
106157,A,2026-05-03 11:00:00
106158,A,2026-05-03 14:00:00
106159,A,2026-05-22 01:00:00
106160,A,2026-05-02 22:00:00
106161,A,2026-05-14 23:00:00
106162,A,2026-05-02 02:00:00
106163,B,2026-05-02 22:00:00
106164,B,2026-05-07 10:00:00
106165,B,2026-05-02 00:00:00
106166,B,2026-05-02 09:00:00
106167,B,2026-05-20 21:00:00
106168,B,2026-05-21 19:00:00
106169,A,2026-05-02 07:00:00
106170,B,2026-05-01 19:00:00
106171,B,2026-05-15 22:00:00
106172,B,2026-05-25 08:00:00
106173,A,2026-05-16 03:00:00
106174,B,2026-05-07 05:00:00
106175,A,2026-05-13 14:00:00
106176,A,2026-05-09 08:00:00
106177,B,2026-05-11 10:00:00
106178,A,2026-05-18 15:00:00
106179,A,2026-05-28 16:00:00
106180,A,2026-05-20 00:00:00
106181,B,2026-05-28 08:00:00
106182,B,2026-05-19 12:00:00
106183,A,2026-05-09 21:00:00
106184,A,2026-05-07 07:00:00
106185,A,2026-05-25 19:00:00
106186,A,2026-05-24 14:00:00
106187,A,2026-05-21 08:00:00
106188,B,2026-05-08 19:00:00
106189,A,2026-05-17 10:00:00
106190,A,2026-05-22 01:00:00
106191,B,2026-05-04 10:00:00
106192,B,2026-05-09 02:00:00
106193,B,2026-05-20 19:00:00
106194,B,2026-05-11 15:00:00
106195,A,2026-05-03 07:00:00
106196,A,2026-05-02 01:00:00
106197,B,2026-05-16 12:00:00
106198,A,2026-05-28 06:00:00
106199,A,2026-05-28 09:00:00
106200,A,2026-05-15 16:00:00
106201,B,2026-05-15 06:00:00
106202,B,2026-05-27 11:00:00
106203,A,2026-05-01 01:00:00
106204,A,2026-05-25 01:00:00
106205,A,2026-05-08 01:00:00
106206,B,2026-05-15 20:00:00
106207,B,2026-05-28 04:00:00
106208,A,2026-05-03 08:00:00
106209,B,2026-05-05 12:00:00
106210,B,2026-05-11 06:00:00
106211,B,2026-05-20 02:00:00
106212,B,2026-05-12 13:00:00
106213,A,2026-05-01 23:00:00
106214,B,2026-05-14 07:00:00
106215,B,2026-05-07 05:00:00
106216,A,2026-05-17 18:00:00
106217,A,2026-05-20 01:00:00
106218,B,2026-05-16 07:00:00
106219,A,2026-05-04 07:00:00
106220,B,2026-05-09 17:00:00
106221,B,2026-05-19 01:00:00
106222,B,2026-05-14 15:00:00
106223,B,2026-05-28 15:00:00
106224,B,2026-05-24 10:00:00
106225,B,2026-05-13 22:00:00
106226,A,2026-05-04 16:00:00
106227,A,2026-05-23 11:00:00
106228,B,2026-05-03 04:00:00
106229,B,2026-05-20 23:00:00
106230,B,2026-05-22 19:00:00
106231,A,2026-05-21 09:00:00
106232,A,2026-05-11 21:00:00
106233,B,2026-05-02 03:00:00
106234,A,2026-05-18 00:00:00
106235,A,2026-05-12 14:00:00
106236,A,2026-05-10 21:00:00
106237,B,2026-05-04 16:00:00
106238,A,2026-05-07 05:00:00
106239,A,2026-05-22 03:00:00
106240,B,2026-05-03 00:00:00
106241,B,2026-05-13 17:00:00
106242,A,2026-05-17 03:00:00
106243,A,2026-05-11 02:00:00
106244,A,2026-05-05 10:00:00
106245,B,2026-05-22 15:00:00
106246,B,2026-05-15 20:00:00
106247,A,2026-05-02 02:00:00
106248,B,2026-05-23 03:00:00
106249,A,2026-05-11 14:00:00
106250,A,2026-05-25 21:00:00
106251,A,2026-05-21 19:00:00
106252,B,2026-05-14 23:00:00
106253,A,2026-05-07 21:00:00
106254,A,2026-05-20 05:00:00
106255,A,2026-05-06 05:00:00
106256,B,2026-05-21 12:00:00
106257,A,2026-05-13 05:00:00
106258,A,2026-05-21 13:00:00
106259,B,2026-05-18 02:00:00
106260,B,2026-05-24 19:00:00
106261,B,2026-05-22 05:00:00
106262,A,2026-05-18 16:00:00
106263,A,2026-05-23 06:00:00
106264,B,2026-05-27 14:00:00
106265,A,2026-05-23 14:00:00
106266,A,2026-05-02 15:00:00
106267,A,2026-05-07 16:00:00
106268,B,2026-05-07 08:00:00
106269,B,2026-05-21 02:00:00
106270,A,2026-05-21 15:00:00
106271,B,2026-05-14 06:00:00
106272,B,2026-05-23 04:00:00
106273,B,2026-05-27 05:00:00
106274,B,2026-05-02 02:00:00
106275,A,2026-05-10 06:00:00
106276,B,2026-05-25 11:00:00
106277,A,2026-05-03 18:00:00
106278,A,2026-05-28 19:00:00
106279,B,2026-05-10 00:00:00
106280,B,2026-05-14 04:00:00
106281,B,2026-05-13 05:00:00
106282,B,2026-05-08 06:00:00
106283,B,2026-05-26 04:00:00
106284,B,2026-05-04 03:00:00
106285,A,2026-05-10 10:00:00
106286,B,2026-05-24 07:00:00
106287,A,2026-05-06 23:00:00
106288,A,2026-05-01 13:00:00
106289,A,2026-05-21 10:00:00
106290,A,2026-05-22 05:00:00
106291,B,2026-05-13 11:00:00
106292,B,2026-05-11 19:00:00
106293,A,2026-05-26 13:00:00
106294,B,2026-05-11 01:00:00
106295,B,2026-05-12 02:00:00
106296,A,2026-05-25 21:00:00
106297,B,2026-05-23 10:00:00
106298,B,2026-05-15 15:00:00
106299,B,2026-05-23 07:00:00
106300,B,2026-05-16 10:00:00
106301,B,2026-05-06 19:00:00
106302,B,2026-05-21 10:00:00
106303,A,2026-05-04 00:00:00
106304,A,2026-05-05 09:00:00
106305,B,2026-05-17 04:00:00
106306,A,2026-05-11 07:00:00
106307,A,2026-05-07 23:00:00
106308,A,2026-05-14 07:00:00
106309,A,2026-05-20 07:00:00
106310,B,2026-05-16 16:00:00
106311,A,2026-05-26 16:00:00
106312,B,2026-05-05 14:00:00
106313,A,2026-05-02 09:00:00
106314,B,2026-05-24 16:00:00
106315,B,2026-05-09 04:00:00
106316,A,2026-05-20 05:00:00
106317,B,2026-05-12 02:00:00
106318,B,2026-05-19 20:00:00
106319,A,2026-05-23 04:00:00
106320,A,2026-05-01 15:00:00
106321,B,2026-05-10 14:00:00
106322,B,2026-05-02 10:00:00
106323,A,2026-05-05 06:00:00
106324,B,2026-05-06 04:00:00
106325,A,2026-05-22 05:00:00
106326,B,2026-05-16 07:00:00
106327,A,2026-05-01 17:00:00
106328,B,2026-05-22 15:00:00
106329,A,2026-05-23 23:00:00
106330,B,2026-05-02 16:00:00
106331,B,2026-05-02 22:00:00
106332,B,2026-05-26 14:00:00
106333,A,2026-05-25 02:00:00
106334,B,2026-05-22 06:00:00
106335,B,2026-05-20 23:00:00
106336,B,2026-05-22 13:00:00
106337,B,2026-05-06 14:00:00
106338,A,2026-05-28 14:00:00
106339,B,2026-05-21 01:00:00
106340,A,2026-05-12 01:00:00
106341,A,2026-05-08 00:00:00
106342,A,2026-05-17 01:00:00
106343,B,2026-05-28 19:00:00
106344,B,2026-05-01 07:00:00
106345,A,2026-05-25 08:00:00
106346,B,2026-05-24 21:00:00
106347,B,2026-05-06 11:00:00
106348,A,2026-05-15 23:00:00
106349,B,2026-05-24 04:00:00
106350,B,2026-05-03 06:00:00
106351,B,2026-05-23 20:00:00
106352,A,2026-05-06 00:00:00
106353,B,2026-05-14 14:00:00
106354,A,2026-05-28 00:00:00
106355,A,2026-05-14 17:00:00
106356,A,2026-05-11 10:00:00
106357,A,2026-05-17 01:00:00
106358,A,2026-05-14 04:00:00
106359,A,2026-05-13 03:00:00
106360,B,2026-05-18 17:00:00
106361,A,2026-05-23 18:00:00
106362,A,2026-05-06 23:00:00
106363,A,2026-05-26 09:00:00
106364,A,2026-05-22 19:00:00
106365,A,2026-05-03 18:00:00
106366,A,2026-05-03 18:00:00
106367,A,2026-05-20 07:00:00
106368,B,2026-05-06 01:00:00
106369,B,2026-05-27 02:00:00
106370,A,2026-05-18 18:00:00
106371,A,2026-05-28 16:00:00
106372,B,2026-05-18 08:00:00
106373,B,2026-05-06 11:00:00
106374,B,2026-05-27 08:00:00
106375,A,2026-05-17 19:00:00
106376,B,2026-05-01 11:00:00
106377,B,2026-05-27 03:00:00
106378,A,2026-05-14 00:00:00
106379,B,2026-05-09 03:00:00
106380,B,2026-05-03 17:00:00
106381,A,2026-05-01 02:00:00
106382,B,2026-05-14 19:00:00
106383,B,2026-05-13 19:00:00
106384,A,2026-05-19 12:00:00
106385,B,2026-05-17 07:00:00
106386,B,2026-05-23 14:00:00
106387,B,2026-05-27 18:00:00
106388,A,2026-05-27 19:00:00
106389,B,2026-05-19 22:00:00
106390,A,2026-05-23 08:00:00
106391,B,2026-05-28 04:00:00
106392,B,2026-05-11 12:00:00
106393,B,2026-05-05 21:00:00
106394,B,2026-05-08 15:00:00
106395,A,2026-05-21 13:00:00
106396,B,2026-05-10 03:00:00
106397,B,2026-05-26 11:00:00
106398,B,2026-05-17 07:00:00
106399,B,2026-05-17 03:00:00
106400,A,2026-05-07 21:00:00
106401,A,2026-05-08 22:00:00
106402,A,2026-05-28 19:00:00
106403,B,2026-05-21 16:00:00
106404,B,2026-05-15 05:00:00
106405,A,2026-05-26 20:00:00
106406,A,2026-05-12 04:00:00
106407,A,2026-05-15 00:00:00
106408,B,2026-05-03 07:00:00
106409,B,2026-05-08 22:00:00
106410,A,2026-05-06 01:00:00
106411,B,2026-05-16 06:00:00
106412,B,2026-05-08 03:00:00
106413,A,2026-05-25 09:00:00
106414,B,2026-05-10 06:00:00
106415,B,2026-05-20 16:00:00
106416,B,2026-05-23 10:00:00
106417,A,2026-05-03 19:00:00
106418,B,2026-05-07 22:00:00
106419,B,2026-05-26 06:00:00
106420,A,2026-05-19 06:00:00
106421,A,2026-05-09 19:00:00
106422,A,2026-05-03 18:00:00
106423,A,2026-05-14 23:00:00
106424,A,2026-05-06 11:00:00
106425,B,2026-05-17 06:00:00
106426,B,2026-05-07 03:00:00
106427,A,2026-05-03 04:00:00
106428,B,2026-05-02 19:00:00
106429,B,2026-05-12 15:00:00
106430,A,2026-05-20 01:00:00
106431,B,2026-05-21 05:00:00
106432,B,2026-05-14 14:00:00
106433,B,2026-05-22 15:00:00
106434,A,2026-05-24 14:00:00
106435,B,2026-05-18 06:00:00
106436,B,2026-05-06 06:00:00
106437,A,2026-05-07 22:00:00
106438,B,2026-05-21 23:00:00
106439,B,2026-05-22 11:00:00
106440,A,2026-05-27 01:00:00
106441,A,2026-05-21 13:00:00
106442,B,2026-05-25 15:00:00
106443,B,2026-05-26 20:00:00
106444,B,2026-05-25 01:00:00
106445,B,2026-05-17 03:00:00
106446,B,2026-05-08 00:00:00
106447,A,2026-05-22 10:00:00
106448,B,2026-05-13 17:00:00
106449,B,2026-05-16 19:00:00
106450,A,2026-05-04 23:00:00
106451,B,2026-05-23 09:00:00
106452,A,2026-05-26 06:00:00
106453,A,2026-05-26 06:00:00
106454,A,2026-05-18 12:00:00
106455,A,2026-05-23 08:00:00
106456,A,2026-05-04 11:00:00
106457,B,2026-05-05 20:00:00
106458,A,2026-05-13 08:00:00
106459,B,2026-05-10 12:00:00
106460,A,2026-05-10 13:00:00
106461,A,2026-05-20 11:00:00
106462,A,2026-05-13 04:00:00
106463,B,2026-05-13 11:00:00
106464,A,2026-05-25 02:00:00
106465,A,2026-05-05 10:00:00
106466,A,2026-05-06 21:00:00
106467,B,2026-05-11 11:00:00
106468,A,2026-05-01 21:00:00
106469,B,2026-05-23 13:00:00
106470,B,2026-05-07 01:00:00
106471,B,2026-05-08 16:00:00
106472,A,2026-05-28 01:00:00
106473,B,2026-05-28 04:00:00
106474,B,2026-05-01 11:00:00
106475,A,2026-05-11 11:00:00
106476,A,2026-05-17 03:00:00
106477,B,2026-05-26 06:00:00
106478,A,2026-05-20 10:00:00
106479,A,2026-05-09 01:00:00
106480,A,2026-05-05 08:00:00
106481,B,2026-05-24 02:00:00
106482,B,2026-05-24 19:00:00
106483,A,2026-05-08 16:00:00
106484,B,2026-05-20 12:00:00
106485,B,2026-05-16 15:00:00
106486,A,2026-05-17 17:00:00
106487,B,2026-05-25 09:00:00
106488,B,2026-05-26 20:00:00
106489,B,2026-05-11 07:00:00
106490,A,2026-05-25 22:00:00
106491,B,2026-05-28 23:00:00
106492,B,2026-05-17 14:00:00
106493,A,2026-05-19 15:00:00
106494,A,2026-05-24 18:00:00
106495,B,2026-05-02 01:00:00
106496,A,2026-05-15 05:00:00
106497,B,2026-05-17 05:00:00
106498,B,2026-05-10 04:00:00
106499,A,2026-05-26 15:00:00
106500,A,2026-05-06 11:00:00
106501,A,2026-05-23 21:00:00
106502,B,2026-05-27 10:00:00
106503,B,2026-05-16 15:00:00
106504,A,2026-05-28 13:00:00
106505,A,2026-05-25 15:00:00
106506,B,2026-05-05 17:00:00
106507,A,2026-05-04 11:00:00
106508,A,2026-05-09 18:00:00
106509,B,2026-05-05 08:00:00
106510,B,2026-05-14 14:00:00
106511,B,2026-05-10 05:00:00
106512,B,2026-05-03 05:00:00
106513,B,2026-05-12 16:00:00
106514,A,2026-05-28 13:00:00
106515,B,2026-05-11 06:00:00
106516,B,2026-05-12 09:00:00
106517,A,2026-05-04 00:00:00
106518,B,2026-05-09 17:00:00
106519,B,2026-05-12 19:00:00
106520,A,2026-05-28 16:00:00
106521,A,2026-05-25 07:00:00
106522,A,2026-05-11 11:00:00
106523,B,2026-05-02 05:00:00
106524,A,2026-05-23 20:00:00
106525,A,2026-05-21 18:00:00
106526,A,2026-05-07 06:00:00
106527,A,2026-05-22 05:00:00
106528,A,2026-05-16 17:00:00
106529,A,2026-05-04 00:00:00
106530,B,2026-05-28 06:00:00
106531,B,2026-05-04 20:00:00
106532,A,2026-05-04 12:00:00
106533,B,2026-05-22 05:00:00
106534,B,2026-05-05 03:00:00
106535,A,2026-05-20 04:00:00
106536,A,2026-05-24 00:00:00
106537,B,2026-05-13 03:00:00
106538,A,2026-05-16 04:00:00
106539,A,2026-05-05 06:00:00
106540,B,2026-05-16 01:00:00
106541,B,2026-05-03 14:00:00
106542,A,2026-05-13 23:00:00
106543,A,2026-05-17 01:00:00
106544,B,2026-05-14 08:00:00
106545,A,2026-05-27 00:00:00
106546,A,2026-05-12 10:00:00
106547,A,2026-05-10 17:00:00
106548,A,2026-05-22 19:00:00
106549,A,2026-05-12 03:00:00
106550,A,2026-05-02 09:00:00
106551,A,2026-05-08 10:00:00
106552,B,2026-05-17 00:00:00
106553,B,2026-05-02 23:00:00
106554,B,2026-05-16 17:00:00
106555,A,2026-05-28 06:00:00
106556,B,2026-05-26 12:00:00
106557,B,2026-05-20 23:00:00
106558,A,2026-05-19 03:00:00
106559,A,2026-05-11 06:00:00
106560,B,2026-05-24 14:00:00
106561,A,2026-05-01 02:00:00
106562,B,2026-05-16 22:00:00
106563,A,2026-05-11 17:00:00
106564,B,2026-05-18 08:00:00
106565,B,2026-05-28 13:00:00
106566,B,2026-05-06 12:00:00
106567,B,2026-05-14 13:00:00
106568,A,2026-05-15 14:00:00
106569,B,2026-05-19 04:00:00
106570,B,2026-05-28 01:00:00
106571,A,2026-05-18 11:00:00
106572,A,2026-05-20 05:00:00
106573,A,2026-05-19 22:00:00
106574,A,2026-05-26 01:00:00
106575,B,2026-05-12 06:00:00
106576,B,2026-05-18 08:00:00
