user_id,registration_date,age,city,device,is_new_user
105558,2025-06-07,38,Новосибирск,Android,0
105559,2025-08-29,29,Казань,iOS,0
105560,2026-03-11,24,Казань,Android,1
105561,2025-10-03,33,Москва,iOS,0
105562,2026-04-27,30,Новосибирск,Android,1
105563,2025-11-28,26,Москва,iOS,0
105564,2025-06-07,32,Екатеринбург,Android,0
105565,2025-10-12,35,Санкт-Петербург,Android,0
105566,2024-12-22,46,Екатеринбург,Android,0
105567,2025-08-08,44,Екатеринбург,Android,0
105568,2025-07-28,36,Санкт-Петербург,iOS,0
105569,2025-07-17,52,Самара,iOS,0
105570,2025-08-19,18,Казань,iOS,0
105571,2025-05-02,29,Самара,iOS,0
105572,2026-01-27,28,Нижний Новгород,Android,0
105573,2025-01-06,41,Екатеринбург,iOS,0
105574,2026-03-13,37,Казань,iOS,1
105575,2025-08-07,34,Казань,Android,0
105576,2025-07-07,36,Екатеринбург,Android,0
105577,2025-02-01,39,Нижний Новгород,Android,0
105578,2026-01-17,20,Санкт-Петербург,iOS,0
105579,2025-09-10,19,Екатеринбург,iOS,0
105580,2026-01-20,21,Москва,iOS,0
105581,2025-09-05,31,Самара,iOS,0
105582,2026-02-05,33,Казань,Android,0
105583,2025-01-18,35,Самара,iOS,0
105584,2025-08-16,39,Новосибирск,Android,0
105585,2025-07-23,37,Екатеринбург,Android,0
105586,2026-03-13,26,Нижний Новгород,Android,1
105587,2025-10-04,22,Казань,Android,0
105588,2025-10-21,33,Москва,iOS,0
105589,2026-02-03,36,Самара,iOS,0
105590,2025-03-06,18,Самара,Android,0
105591,2025-12-10,21,Новосибирск,iOS,0
105592,2026-03-20,18,Санкт-Петербург,Android,1
105593,2025-02-12,34,Казань,iOS,0
105594,2025-10-31,32,Санкт-Петербург,iOS,0
105595,2025-09-16,35,Новосибирск,iOS,0
105596,2025-12-09,29,Санкт-Петербург,Android,0
105597,2025-08-16,38,Москва,Android,0
105598,2026-01-22,26,Казань,iOS,0
105599,2025-07-16,29,Самара,iOS,0
105600,2025-11-12,24,Санкт-Петербург,Android,0
105601,2025-04-03,41,Санкт-Петербург,Android,0
105602,2025-07-23,40,Нижний Новгород,Android,0
105603,2025-10-24,18,Самара,iOS,0
105604,2026-02-11,38,Екатеринбург,iOS,0
105605,2025-02-04,46,Екатеринбург,Android,0
105606,2025-09-13,24,Новосибирск,Android,0
105607,2026-04-25,28,Москва,Android,1
105608,2025-01-10,33,Самара,Android,0
105609,2026-03-20,23,Самара,Android,1
105610,2026-01-21,43,Новосибирск,iOS,0
105611,2025-06-19,24,Нижний Новгород,Android,0
105612,2025-07-12,37,Нижний Новгород,Android,0
105613,2025-06-03,32,Нижний Новгород,Android,0
105614,2025-09-22,38,Санкт-Петербург,iOS,0
105615,2025-03-31,39,Новосибирск,iOS,0
105616,2026-02-25,29,Москва,Android,0
105617,2025-03-28,33,Казань,iOS,0
105618,2025-09-29,31,Казань,iOS,0
105619,2025-03-21,36,Новосибирск,iOS,0
105620,2025-05-30,54,Казань,iOS,0
105621,2026-02-10,53,Самара,Android,0
105622,2025-04-19,28,Новосибирск,iOS,0
105623,2025-07-01,35,Новосибирск,iOS,0
105624,2025-06-02,31,Екатеринбург,Android,0
105625,2025-12-09,28,Нижний Новгород,iOS,0
105626,2025-05-03,29,Москва,iOS,0
105627,2025-04-10,30,Москва,Android,0
105628,2026-01-08,33,Нижний Новгород,Android,0
105629,2025-06-21,21,Казань,iOS,0
105630,2025-09-04,43,Москва,iOS,0
105631,2025-05-02,41,Екатеринбург,Android,0
105632,2025-09-14,32,Москва,Android,0
105633,2026-04-14,30,Санкт-Петербург,iOS,1
105634,2025-03-30,35,Нижний Новгород,iOS,0
105635,2025-10-10,38,Санкт-Петербург,iOS,0
105636,2025-05-04,30,Новосибирск,Android,0
105637,2026-03-04,24,Самара,Android,1
105638,2025-09-14,27,Самара,iOS,0
105639,2025-01-04,50,Нижний Новгород,Android,0
105640,2026-01-22,19,Москва,iOS,0
105641,2025-02-11,18,Самара,Android,0
105642,2025-10-06,45,Новосибирск,Android,0
105643,2025-01-26,30,Санкт-Петербург,Android,0
105644,2026-01-17,22,Новосибирск,Android,0
105645,2025-05-13,19,Новосибирск,iOS,0
105646,2025-05-31,18,Нижний Новгород,Android,0
105647,2025-08-10,20,Казань,iOS,0
105648,2026-02-26,48,Новосибирск,iOS,0
105649,2026-03-07,33,Москва,Android,1
105650,2025-05-14,36,Самара,Android,0
105651,2025-03-03,36,Самара,Android,0
105652,2025-12-31,63,Санкт-Петербург,Android,0
105653,2025-10-18,31,Новосибирск,Android,0
105654,2025-11-29,45,Самара,Android,0
105655,2025-03-30,38,Санкт-Петербург,iOS,0
105656,2026-04-11,21,Самара,iOS,1
105657,2026-02-02,38,Нижний Новгород,Android,0
105658,2025-07-02,30,Новосибирск,Android,0
105659,2026-04-25,23,Нижний Новгород,iOS,1
105660,2025-08-08,25,Нижний Новгород,iOS,0
105661,2025-10-26,35,Самара,Android,0
105662,2025-02-11,32,Санкт-Петербург,iOS,0
105663,2025-09-26,36,Самара,Android,0
105664,2026-03-13,39,Нижний Новгород,Android,1
105665,2025-08-04,19,Самара,Android,0
105666,2025-02-21,32,Казань,iOS,0
105667,2025-10-14,31,Нижний Новгород,iOS,0
105668,2026-02-01,52,Санкт-Петербург,iOS,0
105669,2025-05-04,48,Санкт-Петербург,iOS,0
105670,2026-03-22,18,Екатеринбург,iOS,1
105671,2026-03-26,32,Самара,iOS,1
105672,2025-08-14,47,Санкт-Петербург,Android,0
105673,2026-03-21,39,Санкт-Петербург,iOS,1
105674,2026-03-11,31,Санкт-Петербург,Android,1
105675,2025-08-24,30,Казань,iOS,0
105676,2025-09-10,41,Казань,iOS,0
105677,2025-09-10,42,Казань,Android,0
105678,2025-12-17,23,Казань,iOS,0
105679,2025-10-29,18,Казань,Android,0
105680,2025-01-25,48,Самара,Android,0
105681,2025-08-04,18,Нижний Новгород,Android,0
105682,2025-03-03,40,Новосибирск,Android,0
105683,2025-05-29,37,Самара,Android,0
105684,2026-02-23,32,Екатеринбург,Android,0
105685,2025-09-02,35,Санкт-Петербург,Android,0
105686,2025-06-05,44,Санкт-Петербург,Android,0
105687,2025-08-21,45,Екатеринбург,Android,0
105688,2025-04-15,43,Нижний Новгород,Android,0
105689,2026-05-01,37,Санкт-Петербург,Android,1
105690,2025-09-01,33,Санкт-Петербург,iOS,0
105691,2025-07-11,27,Екатеринбург,iOS,0
105692,2025-02-23,33,Самара,iOS,0
105693,2025-01-01,43,Нижний Новгород,Android,0
105694,2026-05-01,36,Москва,iOS,1
105695,2024-12-30,38,Екатеринбург,iOS,0
105696,2025-03-19,30,Новосибирск,Android,0
105697,2025-03-26,45,Новосибирск,Android,0
105698,2026-02-25,31,Санкт-Петербург,Android,0
105699,2025-01-16,33,Новосибирск,Android,0
105700,2025-01-04,25,Санкт-Петербург,Android,0
105701,2026-01-02,42,Санкт-Петербург,Android,0
105702,2026-05-01,56,Москва,Android,1
105703,2025-05-28,25,Самара,Android,0
105704,2025-12-01,22,Санкт-Петербург,Android,0
105705,2025-01-02,25,Казань,Android,0
105706,2025-01-21,33,Санкт-Петербург,Android,0
105707,2025-03-08,30,Санкт-Петербург,iOS,0
105708,2026-03-31,46,Новосибирск,iOS,1
105709,2025-06-10,18,Самара,iOS,0
105710,2025-02-21,53,Екатеринбург,iOS,0
105711,2025-11-16,32,Екатеринбург,Android,0
105712,2025-12-18,38,Екатеринбург,iOS,0
105713,2025-01-04,25,Москва,iOS,0
105714,2025-06-21,51,Самара,iOS,0
105715,2025-12-04,28,Нижний Новгород,Android,0
105716,2026-02-05,33,Нижний Новгород,iOS,0
105717,2026-04-22,31,Новосибирск,Android,1
105718,2025-09-03,36,Екатеринбург,iOS,0
105719,2026-03-11,28,Санкт-Петербург,iOS,1
105720,2026-02-11,39,Казань,iOS,0
105721,2026-04-14,42,Новосибирск,Android,1
105722,2025-02-04,27,Нижний Новгород,iOS,0
105723,2025-06-27,33,Санкт-Петербург,Android,0
105724,2025-11-27,26,Нижний Новгород,iOS,0
105725,2025-05-06,32,Санкт-Петербург,iOS,0
105726,2025-05-24,41,Санкт-Петербург,iOS,0
105727,2025-09-29,31,Санкт-Петербург,iOS,0
105728,2026-03-23,18,Нижний Новгород,iOS,1
105729,2026-02-20,41,Санкт-Петербург,iOS,0
105730,2025-03-29,23,Нижний Новгород,Android,0
105731,2025-10-11,40,Екатеринбург,Android,0
105732,2026-01-13,30,Санкт-Петербург,Android,0
105733,2026-04-30,20,Самара,iOS,1
105734,2025-01-13,35,Самара,Android,0
105735,2026-02-02,22,Нижний Новгород,Android,0
105736,2025-07-07,18,Екатеринбург,Android,0
105737,2025-01-13,43,Санкт-Петербург,iOS,0
105738,2025-04-30,24,Самара,iOS,0
105739,2025-12-21,42,Казань,Android,0
105740,2026-02-27,54,Нижний Новгород,iOS,0
105741,2025-01-11,24,Москва,Android,0
105742,2025-03-24,45,Екатеринбург,Android,0
105743,2025-10-16,22,Казань,iOS,0
105744,2025-03-04,32,Москва,iOS,0
105745,2026-02-10,34,Санкт-Петербург,iOS,0
105746,2025-06-02,51,Нижний Новгород,iOS,0
105747,2025-04-16,43,Москва,Android,0
105748,2024-12-28,44,Москва,iOS,0
105749,2025-01-07,33,Нижний Новгород,Android,0
105750,2025-02-01,43,Самара,Android,0
105751,2025-08-14,43,Казань,Android,0
105752,2026-02-08,27,Нижний Новгород,Android,0
105753,2025-05-20,29,Самара,Android,0
105754,2025-08-06,27,Санкт-Петербург,iOS,0
105755,2024-12-28,25,Нижний Новгород,Android,0
105756,2025-05-01,20,Казань,Android,0
105757,2025-06-13,35,Нижний Новгород,iOS,0
105758,2025-01-26,49,Новосибирск,Android,0
105759,2025-05-19,28,Екатеринбург,Android,0
105760,2026-01-19,36,Санкт-Петербург,Android,0
105761,2026-04-14,25,Самара,Android,1
105762,2025-06-26,50,Санкт-Петербург,Android,0
105763,2025-01-17,37,Екатеринбург,iOS,0
105764,2025-11-20,36,Самара,iOS,0
105765,2025-11-05,33,Москва,iOS,0
105766,2026-02-03,37,Санкт-Петербург,iOS,0
105767,2025-02-05,21,Самара,Android,0
105768,2025-09-15,35,Самара,iOS,0
105769,2026-03-09,40,Казань,iOS,1
105770,2025-06-23,27,Екатеринбург,iOS,0
105771,2025-11-26,34,Санкт-Петербург,iOS,0
105772,2025-10-05,34,Москва,iOS,0
105773,2026-01-30,27,Новосибирск,Android,0
105774,2025-11-29,46,Нижний Новгород,iOS,0
105775,2025-07-15,35,Екатеринбург,Android,0
105776,2026-02-28,30,Москва,iOS,0
105777,2025-10-29,51,Москва,Android,0
105778,2025-01-21,27,Самара,Android,0
105779,2025-02-08,22,Казань,Android,0
105780,2025-09-17,43,Москва,iOS,0
105781,2026-03-07,20,Санкт-Петербург,iOS,1
105782,2026-04-28,18,Санкт-Петербург,iOS,1
105783,2025-09-19,36,Санкт-Петербург,Android,0
105784,2025-10-10,36,Самара,Android,0
105785,2025-06-05,33,Екатеринбург,iOS,0
105786,2026-04-22,39,Новосибирск,Android,1
105787,2026-03-13,30,Нижний Новгород,iOS,1
105788,2026-04-04,28,Екатеринбург,Android,1
105789,2025-10-10,49,Санкт-Петербург,Android,0
105790,2025-10-21,33,Самара,iOS,0
105791,2025-12-06,35,Новосибирск,Android,0
105792,2025-07-31,39,Санкт-Петербург,Android,0
105793,2026-04-27,45,Санкт-Петербург,iOS,1
105794,2025-01-02,42,Санкт-Петербург,iOS,0
105795,2025-08-25,36,Казань,iOS,0
105796,2026-02-28,21,Казань,Android,0
105797,2026-03-13,34,Нижний Новгород,iOS,1
105798,2026-01-08,52,Санкт-Петербург,Android,0
105799,2026-03-18,26,Нижний Новгород,Android,1
105800,2025-05-14,28,Екатеринбург,Android,0
105801,2026-03-05,56,Нижний Новгород,Android,1
105802,2025-12-09,54,Самара,Android,0
105803,2024-12-22,30,Самара,Android,0
105804,2025-09-09,33,Новосибирск,Android,0
105805,2025-05-01,40,Самара,iOS,0
105806,2025-03-20,30,Москва,Android,0
105807,2025-11-07,19,Санкт-Петербург,iOS,0
105808,2025-10-01,26,Самара,iOS,0
105809,2026-01-22,38,Москва,Android,0
105810,2026-01-02,28,Самара,iOS,0
105811,2025-02-20,45,Санкт-Петербург,iOS,0
105812,2025-12-17,29,Самара,Android,0
105813,2025-10-23,30,Новосибирск,Android,0
105814,2025-04-04,34,Екатеринбург,iOS,0
105815,2025-07-22,23,Самара,iOS,0
105816,2025-03-19,34,Нижний Новгород,iOS,0
105817,2026-04-12,21,Самара,Android,1
105818,2025-07-25,27,Новосибирск,iOS,0
105819,2025-09-27,22,Новосибирск,iOS,0
105820,2026-02-09,30,Нижний Новгород,iOS,0
105821,2026-03-08,42,Санкт-Петербург,Android,1
105822,2025-02-10,39,Санкт-Петербург,iOS,0
105823,2025-11-12,30,Москва,iOS,0
105824,2026-03-19,49,Новосибирск,iOS,1
105825,2025-05-08,38,Новосибирск,iOS,0
105826,2025-09-20,26,Самара,iOS,0
105827,2025-07-20,31,Казань,iOS,0
105828,2026-02-20,46,Екатеринбург,Android,0
105829,2025-11-13,42,Самара,iOS,0
105830,2025-05-24,21,Нижний Новгород,Android,0
105831,2025-07-05,18,Новосибирск,iOS,0
105832,2025-09-08,44,Новосибирск,Android,0
105833,2025-06-22,38,Москва,iOS,0
105834,2025-09-13,36,Казань,Android,0
105835,2026-01-06,38,Самара,Android,0
105836,2026-01-14,32,Екатеринбург,iOS,0
105837,2025-01-29,47,Екатеринбург,Android,0
105838,2025-09-11,36,Санкт-Петербург,iOS,0
105839,2026-01-08,33,Казань,Android,0
105840,2025-03-01,51,Самара,iOS,0
105841,2025-04-30,28,Новосибирск,iOS,0
105842,2025-02-12,28,Санкт-Петербург,iOS,0
105843,2025-10-02,50,Санкт-Петербург,iOS,0
105844,2025-03-16,36,Нижний Новгород,Android,0
105845,2026-01-10,39,Нижний Новгород,Android,0
105846,2025-12-12,37,Екатеринбург,iOS,0
105847,2025-06-05,31,Екатеринбург,iOS,0
105848,2026-03-01,39,Новосибирск,iOS,0
105849,2026-02-14,48,Москва,Android,0
105850,2024-12-20,47,Новосибирск,Android,0
105851,2024-12-18,47,Нижний Новгород,iOS,0
105852,2025-02-15,41,Новосибирск,Android,0
105853,2025-12-11,39,Новосибирск,iOS,0
105854,2025-03-03,49,Санкт-Петербург,Android,0
105855,2026-03-28,18,Екатеринбург,iOS,1
105856,2025-04-20,21,Санкт-Петербург,Android,0
105857,2025-06-21,53,Казань,iOS,0
105858,2025-04-21,33,Новосибирск,iOS,0
105859,2025-09-06,41,Нижний Новгород,Android,0
105860,2025-02-13,44,Нижний Новгород,Android,0
105861,2025-10-20,30,Екатеринбург,Android,0
105862,2025-04-13,38,Санкт-Петербург,iOS,0
105863,2025-04-27,32,Казань,Android,0
105864,2025-04-29,18,Новосибирск,iOS,0
105865,2025-06-11,38,Москва,Android,0
105866,2025-04-10,50,Москва,Android,0
105867,2024-12-18,28,Новосибирск,Android,0
105868,2025-11-19,18,Нижний Новгород,Android,0
105869,2025-07-26,30,Новосибирск,iOS,0
105870,2025-12-20,28,Екатеринбург,iOS,0
105871,2026-04-16,48,Самара,Android,1
105872,2025-10-16,52,Казань,Android,0
105873,2025-07-06,48,Москва,iOS,0
105874,2026-01-14,35,Санкт-Петербург,Android,0
105875,2025-10-21,39,Санкт-Петербург,Android,0
105876,2025-12-06,40,Самара,iOS,0
105877,2026-02-26,30,Нижний Новгород,iOS,0
105878,2026-03-22,44,Екатеринбург,iOS,1
105879,2025-09-07,31,Нижний Новгород,Android,0
105880,2026-03-12,29,Самара,Android,1
105881,2025-03-04,52,Москва,iOS,0
105882,2025-12-28,38,Нижний Новгород,Android,0
105883,2025-12-04,36,Казань,Android,0
105884,2026-03-31,45,Екатеринбург,Android,1
105885,2026-04-16,35,Казань,Android,1
105886,2025-05-12,21,Москва,iOS,0
105887,2025-05-27,28,Казань,Android,0
105888,2025-02-24,26,Санкт-Петербург,Android,0
105889,2025-11-19,18,Санкт-Петербург,iOS,0
105890,2026-04-10,43,Самара,Android,1
105891,2025-03-07,27,Москва,iOS,0
105892,2025-10-22,30,Москва,Android,0
105893,2026-01-02,31,Москва,Android,0
105894,2026-01-02,45,Нижний Новгород,iOS,0
105895,2025-04-14,50,Нижний Новгород,Android,0
105896,2025-05-10,46,Нижний Новгород,Android,0
105897,2026-04-18,40,Самара,iOS,1
105898,2026-04-01,28,Екатеринбург,Android,1
105899,2025-10-17,31,Казань,Android,0
105900,2025-09-10,47,Екатеринбург,Android,0
105901,2025-11-09,41,Новосибирск,iOS,0
105902,2025-02-19,32,Казань,Android,0
105903,2025-11-29,37,Нижний Новгород,iOS,0
105904,2025-06-04,32,Нижний Новгород,Android,0
105905,2026-04-07,45,Казань,iOS,1
105906,2026-02-23,27,Екатеринбург,iOS,0
105907,2025-10-02,37,Москва,iOS,0
105908,2024-12-21,30,Санкт-Петербург,Android,0
105909,2025-04-01,37,Екатеринбург,iOS,0
105910,2024-12-29,45,Новосибирск,Android,0
105911,2024-12-17,50,Самара,iOS,0
105912,2026-02-27,44,Санкт-Петербург,Android,0
105913,2025-08-09,26,Казань,Android,0
105914,2025-07-25,31,Самара,Android,0
105915,2025-03-04,33,Нижний Новгород,Android,0
105916,2025-09-18,34,Нижний Новгород,Android,0
105917,2026-01-23,23,Новосибирск,iOS,0
105918,2026-04-14,36,Санкт-Петербург,Android,1
105919,2025-11-11,48,Нижний Новгород,iOS,0
105920,2025-07-13,47,Казань,Android,0
105921,2025-01-06,20,Казань,Android,0
105922,2025-08-14,18,Санкт-Петербург,iOS,0
105923,2025-02-12,39,Самара,Android,0
105924,2026-01-23,21,Казань,Android,0
105925,2025-09-28,36,Казань,Android,0
105926,2025-04-07,33,Екатеринбург,iOS,0
105927,2025-10-31,33,Казань,iOS,0
105928,2025-05-27,24,Нижний Новгород,iOS,0
105929,2025-09-28,54,Самара,Android,0
105930,2025-03-08,39,Нижний Новгород,iOS,0
105931,2026-02-22,38,Санкт-Петербург,Android,0
105932,2025-09-15,46,Самара,Android,0
105933,2025-06-27,58,Нижний Новгород,iOS,0
105934,2024-12-17,40,Санкт-Петербург,iOS,0
105935,2026-04-05,33,Москва,iOS,1
105936,2025-12-23,29,Санкт-Петербург,iOS,0
105937,2025-10-31,23,Самара,iOS,0
105938,2026-04-20,31,Москва,iOS,1
105939,2026-03-02,36,Екатеринбург,Android,0
105940,2025-08-12,38,Москва,iOS,0
105941,2025-04-19,44,Екатеринбург,iOS,0
105942,2026-02-21,45,Москва,Android,0
105943,2025-07-18,30,Екатеринбург,iOS,0
105944,2026-02-19,18,Москва,iOS,0
105945,2025-08-07,40,Екатеринбург,Android,0
105946,2025-02-06,39,Нижний Новгород,iOS,0
105947,2025-07-26,21,Москва,iOS,0
105948,2025-06-25,35,Казань,Android,0
105949,2025-06-24,35,Самара,Android,0
105950,2025-03-06,47,Москва,iOS,0
105951,2025-06-03,35,Нижний Новгород,iOS,0
105952,2025-08-17,21,Нижний Новгород,iOS,0
105953,2025-08-23,47,Нижний Новгород,Android,0
105954,2025-11-12,53,Санкт-Петербург,iOS,0
105955,2025-09-19,51,Москва,iOS,0
105956,2025-06-10,43,Казань,Android,0
105957,2025-05-23,18,Санкт-Петербург,Android,0
105958,2026-04-22,40,Новосибирск,Android,1
105959,2025-07-04,37,Самара,iOS,0
105960,2024-12-18,33,Казань,Android,0
105961,2025-12-01,28,Москва,iOS,0
105962,2026-03-30,46,Москва,iOS,1
105963,2025-11-10,30,Новосибирск,iOS,0
105964,2025-02-24,34,Санкт-Петербург,iOS,0
105965,2025-11-17,22,Нижний Новгород,Android,0
105966,2025-03-22,38,Самара,Android,0
105967,2025-09-08,40,Новосибирск,iOS,0
105968,2025-02-17,42,Москва,iOS,0
105969,2025-10-23,32,Нижний Новгород,iOS,0
105970,2025-12-30,29,Нижний Новгород,iOS,0
105971,2025-11-24,34,Екатеринбург,iOS,0
105972,2025-08-15,47,Екатеринбург,Android,0
105973,2025-04-06,19,Санкт-Петербург,Android,0
105974,2025-09-09,23,Новосибирск,iOS,0
105975,2025-09-26,43,Москва,Android,0
105976,2025-07-25,18,Нижний Новгород,iOS,0
105977,2025-02-05,46,Санкт-Петербург,Android,0
105978,2025-03-25,34,Санкт-Петербург,iOS,0
105979,2025-05-06,41,Санкт-Петербург,Android,0
105980,2025-08-26,27,Нижний Новгород,Android,0
105981,2025-06-28,33,Санкт-Петербург,iOS,0
105982,2025-02-02,25,Самара,Android,0
105983,2025-11-09,25,,iOS,0
105984,2025-03-30,32,Самара,Android,0
105985,2026-03-25,55,Казань,iOS,1
105986,2026-03-30,41,Москва,iOS,1
105987,2025-04-18,24,Москва,iOS,0
105988,2026-02-24,45,Казань,iOS,0
105989,2025-04-03,27,Екатеринбург,iOS,0
105990,2025-06-24,33,Нижний Новгород,iOS,0
105991,2026-04-10,29,Санкт-Петербург,Android,1
105992,2026-03-04,33,Москва,Android,1
105993,2025-12-28,39,Новосибирск,Android,0
105994,2025-10-11,33,Казань,iOS,0
105995,2025-12-25,25,Екатеринбург,iOS,0
105996,2025-07-22,21,Самара,iOS,0
105997,2025-03-09,37,Санкт-Петербург,Android,0
105998,2025-12-03,27,Новосибирск,Android,0
105999,2025-03-10,33,Самара,Android,0
106000,2025-10-17,30,Екатеринбург,Android,0
106001,2025-04-10,23,Нижний Новгород,Android,0
106002,2025-01-20,32,Самара,iOS,0
106003,2026-01-19,34,Казань,iOS,0
106004,2025-02-01,37,Екатеринбург,Android,0
106005,2025-05-17,35,Санкт-Петербург,Android,0
106006,2025-04-26,33,Самара,Android,0
106007,2025-04-18,43,Екатеринбург,Android,0
106008,2025-07-20,44,Самара,iOS,0
106009,2025-08-08,32,Екатеринбург,iOS,0
106010,2025-02-14,32,Казань,iOS,0
106011,2025-07-08,19,Нижний Новгород,iOS,0
106012,2025-11-20,39,Санкт-Петербург,Android,0
106013,2025-01-25,43,Екатеринбург,Android,0
106014,2025-11-21,41,Санкт-Петербург,iOS,0
106015,2024-12-29,27,Казань,Android,0
106016,2025-12-26,49,Новосибирск,Android,0
106017,2025-11-25,41,Самара,Android,0
106018,2025-02-25,42,Новосибирск,Android,0
106019,2025-04-27,41,Новосибирск,iOS,0
106020,2025-10-15,26,Казань,Android,0
106021,2025-11-30,31,Самара,Android,0
106022,2025-05-29,19,Самара,iOS,0
106023,2025-04-25,23,Екатеринбург,iOS,0
106024,2025-06-23,42,Новосибирск,Android,0
106025,2025-02-16,19,Новосибирск,Android,0
106026,2025-11-07,21,Нижний Новгород,Android,0
106027,2026-01-09,51,Нижний Новгород,iOS,0
106028,2025-10-19,18,Новосибирск,Android,0
106029,2025-07-29,49,Москва,iOS,0
106030,2026-03-05,21,Санкт-Петербург,Android,1
106031,2026-04-02,32,Екатеринбург,Android,1
106032,2025-12-11,47,Екатеринбург,iOS,0
106033,2025-09-11,39,Новосибирск,Android,0
106034,2025-06-04,33,Казань,iOS,0
106035,2025-12-03,20,Самара,Android,0
106036,2025-10-22,40,Екатеринбург,iOS,0
106037,2025-05-13,37,Санкт-Петербург,iOS,0
106038,2025-10-26,33,Нижний Новгород,Android,0
106039,2025-11-07,24,Екатеринбург,Android,0
106040,2025-12-08,35,Новосибирск,iOS,0
106041,2025-05-23,32,Новосибирск,iOS,0
106042,2025-03-30,36,Казань,Android,0
106043,2026-01-28,52,Москва,Android,0
106044,2025-12-08,25,Нижний Новгород,Android,0
106045,2026-01-22,35,Нижний Новгород,Android,0
106046,2025-03-17,26,Новосибирск,iOS,0
106047,2025-12-30,22,Самара,iOS,0
106048,2025-11-29,18,Самара,iOS,0
106049,2025-07-29,31,Нижний Новгород,Android,0
106050,2025-11-16,30,Казань,Android,0
106051,2025-03-31,36,Екатеринбург,Android,0
106052,2026-04-01,39,Новосибирск,Android,1
106053,2025-07-02,41,Самара,iOS,0
106054,2026-04-13,24,Нижний Новгород,Android,1
106055,2026-02-22,35,Нижний Новгород,iOS,0
106056,2025-09-14,32,Нижний Новгород,Android,0
106057,2025-04-28,27,Екатеринбург,Android,0
106058,2026-04-19,39,Москва,iOS,1
106059,2025-10-11,18,Самара,Android,0
106060,2025-03-14,45,Самара,Android,0
106061,2025-05-14,35,Санкт-Петербург,Android,0
106062,2026-04-25,39,Санкт-Петербург,Android,1
106063,2026-02-21,34,Самара,Android,0
106064,2025-08-14,27,Новосибирск,Android,0
106065,2026-04-16,36,Екатеринбург,iOS,1
106066,2026-02-27,21,Новосибирск,Android,0
106067,2026-04-23,45,Казань,iOS,1
106068,2025-02-13,43,Нижний Новгород,Android,0
106069,2025-03-07,30,Москва,Android,0
106070,2025-02-17,21,Екатеринбург,Android,0
106071,2025-07-20,56,Новосибирск,iOS,0
106072,2025-09-20,20,Новосибирск,iOS,0
106073,2025-12-11,40,Казань,iOS,0
106074,2026-01-05,33,Санкт-Петербург,iOS,0
106075,2025-11-04,48,Екатеринбург,Android,0
106076,2025-10-27,25,Казань,iOS,0
106077,2026-02-03,18,Екатеринбург,iOS,0
106078,2026-03-01,32,Санкт-Петербург,iOS,0
106079,2026-01-15,35,Казань,Android,0
106080,2025-12-31,37,Самара,iOS,0
106081,2026-01-24,32,Самара,iOS,0
106082,2026-04-14,56,Новосибирск,Android,1
106083,2025-04-21,32,Нижний Новгород,iOS,0
106084,2025-02-12,43,Самара,Android,0
106085,2025-10-18,23,Нижний Новгород,Android,0
106086,2026-04-04,37,Самара,Android,1
106087,2025-07-07,36,Казань,iOS,0
106088,2025-03-10,40,Казань,iOS,0
106089,2025-03-14,46,Казань,Android,0
106090,2025-01-09,20,Санкт-Петербург,Android,0
106091,2025-07-15,22,Санкт-Петербург,Android,0
106092,2025-12-06,31,Москва,iOS,0
106093,2025-03-06,25,Самара,Android,0
106094,2025-10-20,38,Новосибирск,iOS,0
106095,2025-01-04,35,Санкт-Петербург,iOS,0
106096,2025-01-22,35,Казань,Android,0
106097,2025-01-19,28,Самара,iOS,0
106098,2026-01-21,40,Нижний Новгород,Android,0
106099,2025-03-10,42,Санкт-Петербург,iOS,0
106100,2025-07-03,35,Екатеринбург,Android,0
106101,2024-12-21,32,Самара,Android,0
106102,2026-03-14,39,Екатеринбург,Android,1
106103,2025-05-09,30,Екатеринбург,Android,0
106104,2025-06-01,30,Самара,Android,0
106105,2025-02-22,34,Санкт-Петербург,iOS,0
106106,2024-12-26,32,Москва,Android,0
106107,2025-07-02,24,Казань,iOS,0
106108,2024-12-31,18,Казань,iOS,0
106109,2025-03-05,45,Москва,iOS,0
106110,2025-11-25,21,Самара,iOS,0
106111,2025-07-31,35,Нижний Новгород,iOS,0
106112,2026-02-12,35,Казань,iOS,0
106113,2025-04-19,49,Екатеринбург,iOS,0
106114,2025-03-16,38,Нижний Новгород,iOS,0
106115,2026-01-20,31,Казань,Android,0
106116,2025-07-09,30,Казань,Android,0
106117,2026-04-23,29,Самара,Android,1
106118,2025-10-23,28,Новосибирск,Android,0
106119,2025-04-20,42,Нижний Новгород,iOS,0
106120,2025-07-15,30,Москва,iOS,0
106121,2026-04-23,36,Казань,Android,1
106122,2025-08-02,27,Екатеринбург,Android,0
106123,2025-08-10,22,Казань,iOS,0
106124,2025-01-22,32,Новосибирск,Android,0
106125,2025-10-14,36,Нижний Новгород,iOS,0
106126,2025-09-02,56,Новосибирск,iOS,0
106127,2025-06-11,47,Нижний Новгород,iOS,0
106128,2026-03-09,33,Казань,Android,1
106129,2025-07-06,23,Нижний Новгород,iOS,0
106130,2025-01-17,34,Самара,Android,0
106131,2025-10-21,36,Новосибирск,iOS,0
106132,2025-03-28,41,Казань,iOS,0
106133,2025-03-19,31,Москва,Android,0
106134,2026-01-29,34,Санкт-Петербург,Android,0
